FEINumber,LegalName,AddressLine1,AddressLine2,City,StateCode,State,ZipCode,CountryCode,CountryName,Region,ActionType,ActionTakenDate,FiscalYear,CaseInjunctionID,FirmProfile,WarningLetterLink
1000136008,Bellisio Foods Inc,100 E Broadway St,unavailable,Jackson,OH,Ohio,45640-1347,US,United States,Domestic,Warning Letter,2013-01-29,2013,391920,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000136008,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000136008"
1000136008,Bellisio Foods Inc,100 E Broadway St,unavailable,Jackson,OH,Ohio,45640-1347,US,United States,Domestic,Warning Letter,2014-06-12,2014,421088,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000136008,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000136008"
1000136460,"Sea Fex, Inc. dba Seafood Express",766 Indian Creek Rd,unavailable,Telford,PA,Pennsylvania,18969-2432,US,United States,Domestic,Warning Letter,2014-05-01,2014,428841,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000136460,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000136460"
1000136746,"Seaport Fish Company, LLC",13 Sagamore Rd,unavailable,Rye,NH,New Hampshire,03870-6109,US,United States,Domestic,Warning Letter,2009-10-14,2010,76944,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000136746,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000136746"
1000150785,"Ocean Fresh, LLC",32410 N Harbor Dr,unavailable,Fort Bragg,CA,California,95437-5555,US,United States,Domestic,Warning Letter,2010-12-02,2011,139692,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000150785,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000150785"
3007889949,Nutri Herb Inc,Po Box 148,unavailable,Sanderson,FL,Florida,32087-0148,US,United States,Domestic,Warning Letter,2010-12-02,2011,127891,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007889949,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007889949"
1000136844,Dong-A Otsuka Co. Ltd.,282-3 Daechi-Li,Chilseo-Myoun,Haman-Gun,unavailable,unavailable,unavailable,unavailable,unavailable,Foreign,Warning Letter,2010-12-02,2011,143253,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000136844,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000136844"
3008513528,Herbal-supplements-for-you,Postbus 97,unavailable,Moergestel,unavailable,unavailable,unavailable,NL,Netherlands,Foreign,Warning Letter,2010-12-02,2011,130491,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008513528,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008513528"
3004253400,United Taiwan Corp. - Chao  Zhou Plant,255 Jieshow Road,unavailable,Chao Zhou,unavailable,unavailable,unavailable,TW,Taiwan,Foreign,Warning Letter,2010-12-02,2011,140750,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004253400,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004253400"
3002766929,Healthtime dba Deer Garden Foods,1570 Shelton Dr Ste Cd,unavailable,Hollister,CA,California,95023-9400,US,United States,Domestic,Warning Letter,2014-07-24,2014,416769,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002766929,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002766929"
3007949817,Lao Thai Nam Corporation,4440 W Illinois Ave Ste 400a,unavailable,Dallas,TX,Texas,75211,US,United States,Domestic,Warning Letter,2014-07-24,2014,435790,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007949817,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007949817"
3000205548,"Farmo Foods, Inc.",2031 2nd St,unavailable,Berkeley,CA,California,94710-1906,US,United States,Domestic,Warning Letter,2015-11-18,2016,471175,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3000205548,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3000205548"
1000305230,Misono Food Ltd,109 Port Jersey Blvd,unavailable,Jersey City,NJ,New Jersey,07305-4513,US,United States,Domestic,Warning Letter,2015-11-18,2016,483445,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000305230,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000305230"
3009848642,EMPREDE S.A.,G. Cubillo 1212 y E. Romero,unavailable,Tarqui,unavailable,unavailable,unavailable,EC,Ecuador,Foreign,Warning Letter,2010-08-10,2010,124469,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009848642,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009848642"
3002719404,DJ Tuna Express Inc.,2265 W 9th Ave,unavailable,Hialeah,FL,Florida,33010-2025,US,United States,Domestic,Warning Letter,2011-09-29,2011,228495,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002719404,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002719404"
1000138324,"Villa Tatra, Inc",729 Pinewood Dr,unavailable,Lyons,CO,Colorado,80540-8132,US,United States,Domestic,Warning Letter,2011-09-29,2011,275740,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000138324,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000138324"
2000023257,Donuts Deluxe Inc,1640 County Road E E,unavailable,Vadnais Heights,MN,Minnesota,55110-4637,US,United States,Domestic,Warning Letter,2011-09-29,2011,212913,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=2000023257,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=2000023257"
3009485928,"Marukai Foods Co., Inc. (Takasu Factory)",4840-12,Takasu-Cho,Onomichi,unavailable,unavailable,unavailable,JP,Japan,Foreign,Warning Letter,2014-07-14,2014,433887,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009485928,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009485928"
3010142349,Inversiones Peru Pacifico S.A,"Calle 3,Mz D, Lote,1,2,3,6 Y 13 - Parque",unavailable,Sullana,unavailable,unavailable,unavailable,PE,Peru,Foreign,Warning Letter,2014-07-14,2014,432893,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010142349,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010142349"
3008301322,Noni Connection,905 Kalanianaole Hwy Spc 2001,unavailable,Kailua,HI,Hawaii,96734-4666,US,United States,Domestic,Warning Letter,2014-07-14,2014,414582,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008301322,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008301322"
1000138578,"Lopez Tortilla Foods, Inc.",9727 Brockbank Dr,unavailable,Dallas,TX,Texas,75220-2926,US,United States,Domestic,Warning Letter,2017-06-14,2017,527343,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000138578,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/lopez-tortilla-foods-inc-527343-06142017
1000138648,Kerry Inc.,7401 Will Rogers Blvd,unavailable,Fort Worth,TX,Texas,76140-6019,US,United States,Domestic,Warning Letter,2009-11-13,2010,77908,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000138648,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000138648"
1000138648,Kerry Inc.,7401 Will Rogers Blvd,unavailable,Fort Worth,TX,Texas,76140-6019,US,United States,Domestic,Warning Letter,2019-04-02,2019,577100,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000138648,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/kerry-inc-577100-04022019
3007041749,MUDDY PAWS CHEESECAKE COMPANY,3359 Gorham Ave,unavailable,St Louis Park,MN,Minnesota,55426-4240,US,United States,Domestic,Warning Letter,2011-08-16,2011,200892,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007041749,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007041749"
1000138741,"Jenkins Manufacturing, LLC DBA Best of Texas LLC",2225 Farm Road 410 N,unavailable,Detroit,TX,Texas,75436-4061,US,United States,Domestic,Warning Letter,2011-08-16,2011,195635,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000138741,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000138741"
1000138850,Faye's Texas Naturals,123 S Courthouse Sq,unavailable,Goliad,TX,Texas,77963-4123,US,United States,Domestic,Warning Letter,2016-04-25,2016,494235,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000138850,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000138850"
1000138918,Wan-Gee Foods Inc,10849 Midwest Industrial Blvd,unavailable,Saint Louis,MO,Missouri,63132-1624,US,United States,Domestic,Warning Letter,2023-11-09,2024,660360,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000138918,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000138918"
1000138969,"American Chinese Natural Herbs, Inc.",2205 Executive Dr # 1059,unavailable,Garland,TX,Texas,75041-6120,US,United States,Domestic,Warning Letter,2023-02-13,2023,631597,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000138969,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000138969"
1000139054,MT Trading Corp,10575 Bissonnet St,unavailable,Houston,TX,Texas,77099-2147,US,United States,Domestic,Warning Letter,2017-06-06,2017,525773,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000139054,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000139054"
1000139060,Great American Marketing Company,1224 N Post Oak Rd Ste 160b,unavailable,Houston,TX,Texas,77055-7277,US,United States,Domestic,Warning Letter,2018-02-16,2018,539865,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000139060,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/great-american-marketing-company-539865-02162018
1000139071,"El Gordo Spices, LLC",8201 Eastpoint Dr Ste 500,unavailable,Dallas,TX,Texas,75227-2067,US,United States,Domestic,Warning Letter,2022-09-30,2022,639957,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000139071,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/el-gordo-spices-llc-639957-09302022
1000139232,"Sarita's Tortilla Factory, Inc",2505 El Indio Hwy,unavailable,Eagle Pass,TX,Texas,78852-5537,US,United States,Domestic,Warning Letter,2021-11-22,2022,617384,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000139232,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/saritas-tortilla-factory-inc-617384-11222021
1000139309,"Sportron International, Inc",6040 State Highway 160,unavailable,Whitewright,TX,Texas,75491,US,United States,Domestic,Warning Letter,2019-08-23,2019,579475,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000139309,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sportron-international-inc-579475-08232019
1000140071,"General Mills, Inc",1 General Mills Blvd,unavailable,Minneapolis,MN,Minnesota,55426-1347,US,United States,Domestic,Warning Letter,2009-05-05,2009,48620,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000140071,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000140071"
3007551637,Muvezi Inc.,3212 96 Street,unavailable,Edmonton,unavailable,unavailable,unavailable,CA,Canada,Foreign,Warning Letter,2009-05-05,2009,59162,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007551637,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007551637"
3007550168,"Susan Ambrosino's Herb Club, Inc.  www.myherbs.net",19605 NW County Road,#236,High Springs,FL,Florida,32643,US,United States,Domestic,Warning Letter,2009-05-05,2009,59144,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007550168,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007550168"
3006669566,Ameristar Casino Black Hawk,15173 Highway 119,unavailable,Black Hawk,CO,Colorado,80422,US,United States,Domestic,Warning Letter,2016-07-28,2016,505188,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006669566,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006669566"
3004304654,"JIN TZER MARINE PRODUCTS CO.,LTD.","No. 26 Lixing 2nd Rd., Chengxing Village",unavailable,Wujie Township,unavailable,unavailable,unavailable,TW,Taiwan,Foreign,Warning Letter,2016-07-28,2016,500281,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004304654,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004304654"
1000149746,O'Kroft Family Foods d.b.a. Willie B's,2002 Industrial Blvd,unavailable,Rockwall,TX,Texas,75087-4907,US,United States,Domestic,Warning Letter,2012-05-01,2012,297757,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000149746,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000149746"
3003589094,"Freshwater Fish Products, Inc.",500 W Main St,unavailable,Bradford,AR,Arkansas,72020-9151,US,United States,Domestic,Warning Letter,2012-05-01,2012,302119,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3003589094,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3003589094"
3007828544,JC's Fish & BBQ Inc.,302 Highway 315,unavailable,Knoxville,AR,Arkansas,72845-8896,US,United States,Domestic,Warning Letter,2012-05-01,2012,302118,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007828544,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007828544"
1000657427,Allied Food Products Inc,1600 W Elizabeth Ave,unavailable,Linden,NJ,New Jersey,07036-6325,US,United States,Domestic,Warning Letter,2020-04-14,2020,606511,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000657427,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/allied-food-products-inc-606511-04142020
3009419028,Sinosharp Import & Export Co. Ltd.,75c Onderdonk Ave,unavailable,Ridgewood,NY,New York,11385-1178,US,United States,Domestic,Warning Letter,2017-07-12,2017,532283,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009419028,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009419028"
3008584182,Tennessee Scientific Inc,1322 White Ave,unavailable,Henderson,TN,Tennessee,38340-7613,US,United States,Domestic,Warning Letter,2011-02-01,2011,130670,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008584182,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008584182"
3007788276,Scientific Formulations Llc,705 W Hundred Rd,unavailable,Chester,VA,Virginia,23836-2516,US,United States,Domestic,Warning Letter,2011-02-01,2011,130670,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007788276,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007788276"
1000150718,Dodwell Co Inc,435 4th St,unavailable,Oakland,CA,California,94607-3817,US,United States,Domestic,Warning Letter,2016-03-04,2016,491381,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000150718,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000150718"
