FEINumber,LegalName,AddressLine1,AddressLine2,City,StateCode,State,ZipCode,CountryCode,CountryName,Region,ProductType,Center,ActionType,ActionTakenDate,FiscalYear,CaseInjunctionID,FirmProfile
3007863627,"Sun Hang Bean Sprout, Inc.",1330 Erskine St,,Detroit,MI,Michigan,48207-4803,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2010-01-19,2010,83865,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007863627
3006573918,Smith's Beverage Corporation,271 Sweet Springs Vly,,Gap Mills,WV,West Virginia,24941-9713,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2010-01-19,2010,83729,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006573918
3002717521,The Pickle Patch LLC,240 E Bullard Ave,,Lake Wales,FL,Florida,33853-3741,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2015-10-02,2016,479705,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002717521
3004271256,Jolca SA,Autovia Sevilla - Huelva Km 22.5,,Huevar De Aljarafe,,,,ES,Spain,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2024-03-27,2024,677664,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004271256
3002758305,Sri Lankan Delight,19016 Ventura Blvd,,Tarzana,CA,California,91356-3214,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2013-03-19,2013,394350,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002758305
3002729075,Sunset Natural Products Inc.,7345 SW 45th St,,Miami,FL,Florida,33155-4509,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2013-03-19,2013,365339,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002729075
3008832129,Orgen Nutraceuticals,6380 Commerce Dr,,Westland,MI,Michigan,48185-9120,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2015-10-29,2016,477740,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008832129
3004271602,"Great Oriental Food Products Co., Ltd.",300 Taar Sai-Luad,,Mae Sod,,,,TH,Thailand,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2011-04-28,2011,181732,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004271602
3008855507,Premier Micronutrient Corporation,1801 W End Ave Ste 910,,Nashville,TN,Tennessee,37203-2522,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2011-04-28,2011,176013,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008855507
3008470386,Everclr3,1685 H St,,Blaine,WA,Washington,98230-5110,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2011-04-28,2011,130031,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008470386
3008498679,PolyDNA,2030 Elmwood Ave,,Rochester,NY,New York,14620-3370,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2011-04-28,2011,128773,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008498679
3008452683,Viruxo.com,6 Look Out Ln,,Ocala,FL,Florida,34482-3513,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2011-04-28,2011,124068,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008452683
3007754110,Master Peace Inc,8742 Cleveland Ave NW,,North Canton,OH,Ohio,44720,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2011-04-28,2011,124368,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007754110
3008522764,Chlamydia-clinic.com,PO Box 61359,,Sunnyvale,CA,California,94088-1359,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2011-04-28,2011,132190,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008522764
3016517503,"APG SEVEN, INC",12030 Sw 129th Ct Ste 205,,Miami,FL,Florida,33186-4584,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2024-04-18,2024,670020,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3016517503
3012606602,FTG LLC,9049 N Horseshoe Bend Rd,,Eagle,ID,Idaho,83616,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2021-08-26,2021,614183,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012606602
3004182779,Panaderia El Angel,514 State Ave Ste 101&102,,Marysville,WA,Washington,98270-4555,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2012-04-05,2012,270376,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004182779
3002747648,Yamaya USA Inc,3420 Kashiwa St,,Torrance,CA,California,90505-4025,US,United States,Domestic,Food/Cosmetics,CFSAN,Injunction,2012-04-05,2012,358,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002747648
3002747648,Yamaya USA Inc,3420 Kashiwa St,,Torrance,CA,California,90505-4025,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2011-07-19,2011,191592,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002747648
3002747757,"Products Africana, Inc.",208 W 3rd St,,Plainfield,NJ,New Jersey,07060-4256,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2017-05-09,2017,518173,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002747757
3009428109,Lucero Produce II Corp,1250 Randall Ave,,Bronx,NY,New York,10474-6409,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2022-10-27,2023,640910,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009428109
3012446166,Happy Sprout Inc.,7954 Twist Ln Unit H,,Springfield,VA,Virginia,22153-2823,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2022-10-27,2023,638237,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012446166
3002757933,Global Vitality Inc.,470 N 56th St,,Chandler,AZ,Arizona,85226-2503,US,United States,Domestic,Food/Cosmetics,CFSAN,Injunction,2022-10-27,2023,353,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002757933
3015114400,Titans Global Inc.,15339 Don Julian Rd,,City Of Industry,CA,California,91745-1034,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2022-10-27,2023,642601,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3015114400
3006319851,James G Cole Inc dba ASN/Maxam Neutraceutics,1020 Wasco St Ste D And K,,Hood River,OR,Oregon,97031-1159,US,United States,Domestic,Food/Cosmetics,CFSAN,Injunction,2015-02-05,2015,251,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006319851
3002762809,"G and G Peppers, LLC",12245 N 450 W,,Gaston,IN,Indiana,47342,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2013-12-27,2014,411833,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002762809
3002767518,"Bedessee Imports, Inc",601 Wortman Ave,,Brooklyn,NY,New York,11208-5442,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2017-12-01,2018,536586,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002767518
3002776563,Radhaswamy Inc. dba Raja Foods LLC,30 Mayfield Ave,,Edison,NJ,New Jersey,08837-3821,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2025-01-14,2025,691816,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002776563
3003616485,"Midwest Foods, LLC",16718 Highway 92 Ste B,,Indianola,IA,Iowa,50125-8467,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2024-05-21,2024,677464,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3003616485
3010342071,Long Island Pharmaceuticals LLC,2231 5th Ave Ste 28,,Ronkonkoma,NY,New York,11779-6284,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2014-11-20,2015,436863,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010342071
3008393851,Starlight LLC,50 Lakeside Ave Unit 118-H21,,Burlington,VT,Vermont,05401-5483,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2014-11-20,2015,418270,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008393851
3004974319,"Liquid Manufacturing, L.L.C.",6150 Whitmore Lake Rd,,Brighton,MI,Michigan,48116-1926,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2010-03-26,2010,94745,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004974319
3008903470,"Estrella Food Products, Inc.",Ind Minillas,325 Calle D Ste 2,Bayamon,PR,Puerto Rico,00959-1906,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2010-03-26,2010,88845,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008903470
3010039536,Enessa Inc,4489 W Pico Blvd,,Los Angeles,CA,California,90019-4244,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2016-09-01,2016,501694,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010039536
3004006654,Evangelical Christian Ministry dba Health & Herbs,1830 Highway 6 S Ste G,,Houston,TX,Texas,77077-2809,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2014-10-15,2015,429137,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004006654
3004813756,Mobilia Fruit Farms Inc. albo dba Arrowhead Wine Cellars,12073 E Main Rd,,North East,PA,Pennsylvania,16428-3641,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2013-03-27,2013,385198,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004813756
3004299977,Pranas S.A.,Calle Pescadores 1156,,Mar Del Plata,,,,AR,Argentina,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2013-03-27,2013,394321,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004299977
3008774605,"Cedar Creek Egg Company, LLC",13584 Cedar Creek Rd,,Sainte Genevieve,MO,Missouri,63670-8955,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2016-11-08,2017,507819,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008774605
3011514036,"TOV ""Universal Fish Company""",Svativska Street 55,,Kupyansk,,,,UA,Ukraine,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2016-11-08,2017,506838,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011514036
3009909783,MIN JIANG FOOD STORE INC DBA KOI KOI TRADING,1146 S Vail Ave,,Montebello,CA,California,90640-6021,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2016-11-08,2017,500081,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009909783
3006452980,"DNG Trading & Milling, LLC",4022 Mill Rd,,Skaneateles,NY,New York,13152-9319,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2014-10-21,2015,419558,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006452980
3004252148,"Valley Milk Products, LLC",412 E King St,,Strasburg,VA,Virginia,22657-2433,US,United States,Domestic,Food/Cosmetics,CFSAN,Seizure,2016-11-22,2017,508195,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004252148
3011908497,Vacunda & Design,Avenida Munoz Rivera # 269,,Camuy,PR,Puerto Rico,00627,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2016-11-22,2017,497009,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011908497
3009636500,"Maui Preserved, LLC",810 Kokomo Rd Ste 150,,Haiku,HI,Hawaii,96708-5081,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2018-08-10,2018,561637,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009636500
3011912034,Samuel Zimmerman,1853 Himrod Rd,,Penn Yan,NY,New York,14527-8744,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2018-09-05,2018,553340,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011912034
3027646581,Allaziya Enterprises LLC,2138 Lawndale Dr,,Greensboro,NC,North Carolina,27408-7102,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2023-10-02,2024,656057,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3027646581
3027020376,Gate City Hemp,3741 Battleground Ave,Ste C,Greensboro,NC,North Carolina,27410-2394,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2023-10-02,2024,656057,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3027020376
3027546213,"GCHNC, LLC",2138 Lawndale Dr,,Greensboro,NC,North Carolina,27408-7102,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2023-10-02,2024,656057,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3027546213
3012375481,Kari-Fresh LLC,2501 Lott Rd,,Donna,TX,Texas,78537,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2023-10-02,2024,663158,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012375481
3011153529,Ruth Special Food Store LLC,95 Washington Ave,,Belleville,NJ,New Jersey,07109-2928,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2022-12-12,2023,644551,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011153529
3004328758,RDM Express Inc.,2000 Mckinnon Ave Bldg 427 Unit 12,,San Francisco,CA,California,94124-1621,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2022-12-12,2023,643578,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004328758
3007113629,"Bread and Cie Wholesale, LLC",4901 Pacific Hwy,,San Diego,CA,California,92110-4005,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2020-04-15,2020,603969,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007113629
3014479659,Promex Distribution LLC,2501 W Military Hwy Ste B19,,Mcallen,TX,Texas,78503-8958,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2020-04-15,2020,605677,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014479659
3003746394,NuVue Foods Inc. dba 18th Street Deli,8800 Conant St,,Hamtramck,MI,Michigan,48211-1401,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2010-08-24,2010,108567,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3003746394
3004146490,Fresh Directions Dominicana S.A.,"Calle Segunda #5, El Mango, Quita Sueno",,San Cristobal,,,,,,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2013-11-25,2014,414653,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004146490
3002815140,Katie's Seafood Market,1902 Wharf Rd,,Galveston,TX,Texas,77550-1652,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2009-01-08,2009,43118,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002815140
3002816048,"Sushi Boy, Inc",18527 S Broadway,,Gardena,CA,California,90248-4632,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2012-03-13,2012,282597,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002816048
3002937531,"Princess Lifestyles, LLC.",418 E Valley Blvd,,San Gabriel,CA,California,91776-3525,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2022-02-25,2022,614384,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002937531
3002820512,"MYA International, Inc",3517 Main St Ste 304,,Chula Vista,CA,California,91911-0800,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2022-02-25,2022,619877,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002820512
3010328524,"Solomon's Bakery, LLC",833 3rd St SW,,New Brighton,MN,Minnesota,55112-3401,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2016-01-05,2016,480895,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010328524
3009480068,"Cape Fear Naturals, LLC",313 Friday Dr,,Wilmington,NC,North Carolina,28411-9645,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2017-03-02,2017,512768,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009480068
3014841124,Rong Shing Trading NY Inc,47 Bridgewater St # 57,,Brooklyn,NY,New York,11222-3820,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2017-03-02,2017,517462,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014841124
3007150285,Rong Cheng Trading LLC dba: Always Best,19319 Arenth Ave,,City Of Industry,CA,California,91748-1401,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2016-01-19,2016,482035,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007150285
3002854424,Montes Seafood Emporium Inc,800 Food Center Dr Unit 27,,Bronx,NY,New York,10474-0027,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2016-01-19,2016,458007,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002854424
3002854554,Arden's Garden,3113 Main St,,East Point,GA,Georgia,30344-4802,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2015-08-20,2015,438518,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002854554
3002857032,Maple Avenue Foods,287 Maple Ave,,Harleysville,PA,Pennsylvania,19438-1742,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2011-06-14,2011,179933,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002857032
3009285269,Breathable Foods,300 Technology Sq,,Cambridge,MA,Massachusetts,02139-3515,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2012-03-05,2012,279597,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009285269
3002861448,General Tuna,"Purok Lansong, Barangay Tambler",,General Santos City,,,,PH,Philippines,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2012-03-05,2012,279637,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002861448
3002866435,Living Tree Community Foods,1455 5th St,,Berkeley,CA,California,94710-1337,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2024-03-04,2024,656541,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002866435
3002866914,Warren Farms Llp,799 Dove Cir,,Union Grove,AL,Alabama,35175-8342,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2012-12-28,2013,360658,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002866914
3008721541,Chaya Herbal Food Inc,Po Box 520,,Aguada,PR,Puerto Rico,00602-0520,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2015-12-09,2016,474571,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008721541
3012225047,"Bainbridge Beverage West, LLC",2335 Del Monte St,,W Sacramento,CA,California,95691-3806,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2022-11-28,2023,638942,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012225047
3002899224,"Luoma Egg Ranch, Inc.",35705 State Highway 18,,Finlayson,MN,Minnesota,55735-4277,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2019-12-10,2020,588099,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002899224
3004903734,"Today's Temptations, Inc.",1900 N Austin Ave Ste 24e,,Chicago,IL,Illinois,60639-5010,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2010-03-25,2010,84944,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004903734
3002901096,NutriResearch Inc,704 W Meeker St,,Kent,WA,Washington,98032-5758,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2016-11-15,2017,498421,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002901096
3008940502,Chong Fook Farm Trading LLC,2560 N American St,,Philadelphia,PA,Pennsylvania,19133-3412,US,United States,Domestic,Food/Cosmetics,CFSAN,Injunction,2013-06-27,2013,245,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008940502
3002914924,CONSERNOR,4 Rue El Bahara Q.I. Anza,,Agadir,,,,MA,Morocco,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2013-04-12,2013,394358,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002914924
3003103962,"Calwood Nutritionals, LLC.",1288 Hay Meadow Ln,,Sykesville,MD,Maryland,21784-5419,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2016-02-02,2016,482185,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3003103962
3002924727,La Sabrosita Company Inc.,7730 Midlothian Tpke,,North Chesterfield,VA,Virginia,23235-5226,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2016-02-02,2016,481090,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002924727
3002931265,Jes-made Bakery,52 Concord Rd,,Aston,PA,Pennsylvania,19014-2935,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2009-05-15,2009,11507,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002931265
3005873541,Healing Edge Science,7451 Warner Ave,Ste E169,Huntington Beach,CA,California,92647,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2009-05-15,2009,60088,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3005873541
3002931352,Portland Sandwich Company,11131 Ne Halsey St,,Portland,OR,Oregon,97220-2024,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2020-04-03,2020,604342,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002931352
3009582602,Macduff Shellfish (Scotland) Ltd,Station Road,,Mintlaw,,,,GB,United Kingdom,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2020-04-03,2020,606458,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009582602
3010220176,"GumRunner, LLC",333 Washington St Fl 2,,Jersey City,NJ,New Jersey,07302-3066,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2013-08-22,2013,398518,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010220176
3004402329,Eidon Inc.,12330 Stowe Dr,,Poway,CA,California,92064-6802,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2015-11-05,2016,456914,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004402329
3002963519,Cucina Fresca Inc,8300 Military Rd S Unit 120,,Seattle,WA,Washington,98108-3950,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2010-02-25,2010,90705,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3002963519
